repo,source_file,package_name,current_version,vulnerability_id,severity,fix_version,message,cwe,cvss_score
ruflo,ruflo-grype.json,minimatch,10.0.3,GHSA-7r86-cg39-jmmj,low,N/A,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,N/A,0
ruflo,ruflo-grype.json,minimatch,3.1.2,GHSA-7r86-cg39-jmmj,low,N/A,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,N/A,0
ruflo,ruflo-grype.json,minimatch,5.1.6,GHSA-7r86-cg39-jmmj,low,N/A,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,N/A,0
ruflo,ruflo-grype.json,minimatch,9.0.3,GHSA-7r86-cg39-jmmj,low,N/A,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,N/A,0
ruflo,ruflo-grype.json,minimatch,9.0.5,GHSA-7r86-cg39-jmmj,low,N/A,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,N/A,0
ruflo,ruflo-grype.json,minimatch,9.0.5,GHSA-7r86-cg39-jmmj,low,N/A,minimatch has ReDoS: matchOne() combinatorial backtracking via multiple non-adjacent GLOBSTAR segments,N/A,0
ruflo,ruflo-grype.json,express-rate-limit,8.2.1,GHSA-46wh-pxpv-q5gq,low,N/A,express-rate-limit: IPv4-mapped IPv6 addresses bypass per-client rate limiting on servers with dual-stack network,N/A,0
ruflo,ruflo-grype.json,express-rate-limit,8.2.1,GHSA-46wh-pxpv-q5gq,low,N/A,express-rate-limit: IPv4-mapped IPv6 addresses bypass per-client rate limiting on servers with dual-stack network,N/A,0
ruflo,ruflo-grype.json,glob,10.4.5,GHSA-5j98-mcp5-4vw2,low,N/A,glob CLI: Command injection via -c/--cmd executes matches with shell:true,N/A,0
ruflo,ruflo-grype.json,glob,11.0.3,GHSA-5j98-mcp5-4vw2,low,N/A,glob CLI: Command injection via -c/--cmd executes matches with shell:true,N/A,0
ruflo,ruflo-grype.json,glob,11.0.3,GHSA-5j98-mcp5-4vw2,low,N/A,glob CLI: Command injection via -c/--cmd executes matches with shell:true,N/A,0
ruflo,ruflo-grype.json,minimatch,10.0.3,GHSA-23c5-xmqv-rm74,low,N/A,minimatch ReDoS: nested *() extglobs generate catastrophically backtracking regular expressions,N/A,0
ruflo,ruflo-grype.json,minimatch,10.0.3,GHSA-23c5-xmqv-rm74,low,N/A,minimatch ReDoS: nested *() extglobs generate catastrophically backtracking regular expressions,N/A,0
ruflo,ruflo-grype.json,minimatch,3.1.2,GHSA-23c5-xmqv-rm74,low,N/A,minimatch ReDoS: nested *() extglobs generate catastrophically backtracking regular expressions,N/A,0
ruflo,ruflo-grype.json,minimatch,5.1.6,GHSA-23c5-xmqv-rm74,low,N/A,minimatch ReDoS: nested *() extglobs generate catastrophically backtracking regular expressions,N/A,0
ruflo,ruflo-grype.json,minimatch,9.0.3,GHSA-23c5-xmqv-rm74,low,N/A,minimatch ReDoS: nested *() extglobs generate catastrophically backtracking regular expressions,N/A,0
ruflo,ruflo-grype.json,minimatch,9.0.5,GHSA-23c5-xmqv-rm74,low,N/A,minimatch ReDoS: nested *() extglobs generate catastrophically backtracking regular expressions,N/A,0
ruflo,ruflo-grype.json,minimatch,9.0.5,GHSA-23c5-xmqv-rm74,low,N/A,minimatch ReDoS: nested *() extglobs generate catastrophically backtracking regular expressions,N/A,0
ruflo,ruflo-grype.json,@modelcontextprotocol/sdk,1.17.0,GHSA-8r9q-7v3j-jr4g,low,N/A,Anthropic's MCP TypeScript SDK has a ReDoS vulnerability,N/A,0
ruflo,ruflo-grype.json,@modelcontextprotocol/sdk,1.20.1,GHSA-8r9q-7v3j-jr4g,low,N/A,Anthropic's MCP TypeScript SDK has a ReDoS vulnerability,N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-5pq2-9x2x-5p6w,low,N/A,Hono Vulnerable to Cookie Attribute Injection via Unsanitized domain and path in setCookie(),N/A,0
ruflo,ruflo-grype.json,hono,4.12.3,GHSA-5pq2-9x2x-5p6w,low,N/A,Hono Vulnerable to Cookie Attribute Injection via Unsanitized domain and path in setCookie(),N/A,0
ruflo,ruflo-grype.json,handlebars,4.7.8,GHSA-xhpv-hc6g-r9c6,low,N/A,Handlebars.js has JavaScript Injection via AST Type Confusion when passing an object as dynamic partial,N/A,0
ruflo,ruflo-grype.json,@anthropic-ai/claude-code,2.0.1,GHSA-4q92-rfm6-2cqx,low,N/A,Claude Code has Permission Deny Bypass Through Symbolic Links,N/A,0
ruflo,ruflo-grype.json,@anthropic-ai/claude-code,2.0.1,GHSA-jh7p-qr78-84p7,low,N/A,Claude Code Leaks Data via Malicious Environment Configuration Before Trust Confirmation,N/A,0
ruflo,ruflo-grype.json,js-yaml,3.14.1,GHSA-mh29-5h37-fv8m,low,N/A,js-yaml has prototype pollution in merge (<<),N/A,0
ruflo,ruflo-grype.json,js-yaml,4.1.0,GHSA-mh29-5h37-fv8m,low,N/A,js-yaml has prototype pollution in merge (<<),N/A,0
ruflo,ruflo-grype.json,@anthropic-ai/claude-code,2.0.1,GHSA-ff64-7w26-62rf,low,N/A,Claude Code has Sandbox Escape via Persistent Configuration Injection in settings.json,N/A,0
ruflo,ruflo-grype.json,postcss,8.5.4,GHSA-qx2v-qp2m-jg93,low,N/A,PostCSS has XSS via Unescaped </style> in its CSS Stringify Output,N/A,0
ruflo,ruflo-grype.json,black,23.7.0,GHSA-3936-cmfr-pm3m,low,N/A,Black: Arbitrary file writes from unsanitized user input in cache file name,N/A,0
ruflo,ruflo-grype.json,qs,6.13.0,GHSA-w7fw-mjwx-w883,low,N/A,qs's arrayLimit bypass in comma parsing allows denial of service,N/A,0
ruflo,ruflo-grype.json,qs,6.13.0,GHSA-w7fw-mjwx-w883,low,N/A,qs's arrayLimit bypass in comma parsing allows denial of service,N/A,0
ruflo,ruflo-grype.json,qs,6.14.0,GHSA-w7fw-mjwx-w883,low,N/A,qs's arrayLimit bypass in comma parsing allows denial of service,N/A,0
ruflo,ruflo-grype.json,qs,6.14.0,GHSA-w7fw-mjwx-w883,low,N/A,qs's arrayLimit bypass in comma parsing allows denial of service,N/A,0
ruflo,ruflo-grype.json,qs,6.14.1,GHSA-w7fw-mjwx-w883,low,N/A,qs's arrayLimit bypass in comma parsing allows denial of service,N/A,0
ruflo,ruflo-grype.json,@anthropic-ai/claude-code,2.0.1,GHSA-q728-gf8j-w49r,low,N/A,Claude Code has a Path Restriction Bypass via ZSH Clobber which Allows Arbitrary File Writes,N/A,0
ruflo,ruflo-grype.json,@isaacs/brace-expansion,5.0.0,GHSA-7h2j-956f-4vf2,low,N/A,@isaacs/brace-expansion has Uncontrolled Resource Consumption,N/A,0
ruflo,ruflo-grype.json,@isaacs/brace-expansion,5.0.0,GHSA-7h2j-956f-4vf2,low,N/A,@isaacs/brace-expansion has Uncontrolled Resource Consumption,N/A,0
ruflo,ruflo-grype.json,flatted,3.3.3,GHSA-25h7-pfq9-p65f,low,N/A,flatted vulnerable to unbounded recursion DoS in parse() revive phase,N/A,0
ruflo,ruflo-grype.json,file-type,21.0.0,GHSA-5v7r-6r5c-r473,low,N/A,file-type affected by infinite loop in ASF parser on malformed input with zero-size sub-header,N/A,0
ruflo,ruflo-grype.json,file-type,21.0.0,GHSA-5v7r-6r5c-r473,low,N/A,file-type affected by infinite loop in ASF parser on malformed input with zero-size sub-header,N/A,0
ruflo,ruflo-grype.json,file-type,21.3.0,GHSA-5v7r-6r5c-r473,low,N/A,file-type affected by infinite loop in ASF parser on malformed input with zero-size sub-header,N/A,0
ruflo,ruflo-grype.json,body-parser,2.2.0,GHSA-wqch-xfxh-vrr4,low,N/A,body-parser is vulnerable to denial of service when url encoding is used,N/A,0
ruflo,ruflo-grype.json,body-parser,2.2.0,GHSA-wqch-xfxh-vrr4,low,N/A,body-parser is vulnerable to denial of service when url encoding is used,N/A,0
ruflo,ruflo-grype.json,undici,7.16.0,GHSA-vrm6-8vpv-qv8q,low,N/A,Undici has Unbounded Memory Consumption in WebSocket permessage-deflate Decompression,N/A,0
ruflo,ruflo-grype.json,undici,7.18.2,GHSA-vrm6-8vpv-qv8q,low,N/A,Undici has Unbounded Memory Consumption in WebSocket permessage-deflate Decompression,N/A,0
ruflo,ruflo-grype.json,undici,7.22.0,GHSA-vrm6-8vpv-qv8q,low,N/A,Undici has Unbounded Memory Consumption in WebSocket permessage-deflate Decompression,N/A,0
ruflo,ruflo-grype.json,svelte,5.53.0,GHSA-phwv-c562-gvmh,low,N/A,Svelte vulnerable to XSS during SSR with contenteditable `bind:innerText` and `bind:textContent`,N/A,0
ruflo,ruflo-grype.json,svelte,5.53.0,GHSA-qgvg-pr8v-6rr3,low,N/A,Svelte: XSS via HTML Comment Injection in SSR Error Boundary Hydration Markers,N/A,0
ruflo,ruflo-grype.json,picomatch,2.3.1,GHSA-c2c7-rcm5-vvqj,low,N/A,Picomatch has a ReDoS vulnerability via extglob quantifiers,N/A,0
ruflo,ruflo-grype.json,picomatch,2.3.1,GHSA-c2c7-rcm5-vvqj,low,N/A,Picomatch has a ReDoS vulnerability via extglob quantifiers,N/A,0
ruflo,ruflo-grype.json,picomatch,2.3.1,GHSA-c2c7-rcm5-vvqj,low,N/A,Picomatch has a ReDoS vulnerability via extglob quantifiers,N/A,0
ruflo,ruflo-grype.json,picomatch,2.3.1,GHSA-c2c7-rcm5-vvqj,low,N/A,Picomatch has a ReDoS vulnerability via extglob quantifiers,N/A,0
ruflo,ruflo-grype.json,picomatch,4.0.2,GHSA-c2c7-rcm5-vvqj,low,N/A,Picomatch has a ReDoS vulnerability via extglob quantifiers,N/A,0
ruflo,ruflo-grype.json,brace-expansion,1.1.12,GHSA-f886-m6hf-6m8v,low,N/A,brace-expansion: Zero-step sequence causes process hang and memory exhaustion,N/A,0
ruflo,ruflo-grype.json,brace-expansion,2.0.2,GHSA-f886-m6hf-6m8v,low,N/A,brace-expansion: Zero-step sequence causes process hang and memory exhaustion,N/A,0
ruflo,ruflo-grype.json,brace-expansion,2.0.2,GHSA-f886-m6hf-6m8v,low,N/A,brace-expansion: Zero-step sequence causes process hang and memory exhaustion,N/A,0
ruflo,ruflo-grype.json,brace-expansion,2.0.2,GHSA-f886-m6hf-6m8v,low,N/A,brace-expansion: Zero-step sequence causes process hang and memory exhaustion,N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-r5rp-j6wh-rvv4,low,N/A,Hono: Non-breaking space prefix bypass in cookie name handling in getCookie(),N/A,0
ruflo,ruflo-grype.json,hono,4.12.3,GHSA-r5rp-j6wh-rvv4,low,N/A,Hono: Non-breaking space prefix bypass in cookie name handling in getCookie(),N/A,0
ruflo,ruflo-grype.json,@hono/node-server,1.19.9,GHSA-wc8c-qw6v-h7f6,low,N/A,@hono/node-server has authorization bypass for protected static paths via encoded slashes in Serve Static Middleware,N/A,0
ruflo,ruflo-grype.json,@hono/node-server,1.19.9,GHSA-wc8c-qw6v-h7f6,low,N/A,@hono/node-server has authorization bypass for protected static paths via encoded slashes in Serve Static Middleware,N/A,0
ruflo,ruflo-grype.json,axios,1.12.2,GHSA-fvcv-3m26-pcqx,low,N/A,Axios has Unrestricted Cloud Metadata Exfiltration via Header Injection Chain,N/A,0
ruflo,ruflo-grype.json,axios,1.13.6,GHSA-fvcv-3m26-pcqx,low,N/A,Axios has Unrestricted Cloud Metadata Exfiltration via Header Injection Chain,N/A,0
ruflo,ruflo-grype.json,@modelcontextprotocol/sdk,1.17.0,GHSA-w48q-cv73-mx4w,low,N/A,Model Context Protocol (MCP) TypeScript SDK does not enable DNS rebinding protection by default,N/A,0
ruflo,ruflo-grype.json,@modelcontextprotocol/sdk,1.20.1,GHSA-w48q-cv73-mx4w,low,N/A,Model Context Protocol (MCP) TypeScript SDK does not enable DNS rebinding protection by default,N/A,0
ruflo,ruflo-grype.json,@modelcontextprotocol/sdk,1.17.0,GHSA-345p-7cg4-v4c7,low,N/A,@modelcontextprotocol/sdk has cross-client data leak via shared server/transport instance reuse,N/A,0
ruflo,ruflo-grype.json,@modelcontextprotocol/sdk,1.20.1,GHSA-345p-7cg4-v4c7,low,N/A,@modelcontextprotocol/sdk has cross-client data leak via shared server/transport instance reuse,N/A,0
ruflo,ruflo-grype.json,undici,7.16.0,GHSA-g9mf-h72j-4rw9,low,N/A,Undici has an unbounded decompression chain in HTTP responses on Node.js Fetch API via Content-Encoding leads to resource exhaustion,N/A,0
ruflo,ruflo-grype.json,undici,7.18.2,GHSA-phc3-fgpg-7m6h,low,N/A,Undici has Unbounded Memory Consumption in its DeduplicationHandler via Response Buffering that leads to DoS,N/A,0
ruflo,ruflo-grype.json,undici,7.22.0,GHSA-phc3-fgpg-7m6h,low,N/A,Undici has Unbounded Memory Consumption in its DeduplicationHandler via Response Buffering that leads to DoS,N/A,0
ruflo,ruflo-grype.json,undici,7.16.0,GHSA-2mjp-6q6p-2qxm,low,N/A,Undici has an HTTP Request/Response Smuggling issue,N/A,0
ruflo,ruflo-grype.json,undici,7.18.2,GHSA-2mjp-6q6p-2qxm,low,N/A,Undici has an HTTP Request/Response Smuggling issue,N/A,0
ruflo,ruflo-grype.json,undici,7.22.0,GHSA-2mjp-6q6p-2qxm,low,N/A,Undici has an HTTP Request/Response Smuggling issue,N/A,0
ruflo,ruflo-grype.json,python-multipart,0.0.20,GHSA-mj87-hwqh-73pj,low,N/A,python-multipart affected by Denial of Service via large multipart preamble or epilogue data,N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-wmmm-f939-6g9c,low,N/A,Hono: Middleware bypass via repeated slashes in serveStatic,N/A,0
ruflo,ruflo-grype.json,hono,4.12.3,GHSA-wmmm-f939-6g9c,low,N/A,Hono: Middleware bypass via repeated slashes in serveStatic,N/A,0
ruflo,ruflo-grype.json,@hono/node-server,1.19.9,GHSA-92pp-h63x-v22m,low,N/A,@hono/node-server: Middleware bypass via repeated slashes in serveStatic,N/A,0
ruflo,ruflo-grype.json,@hono/node-server,1.19.9,GHSA-92pp-h63x-v22m,low,N/A,@hono/node-server: Middleware bypass via repeated slashes in serveStatic,N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-xf4j-xp2r-rqqx,low,N/A,Hono: Path traversal in toSSG() allows writing files outside the output directory,N/A,0
ruflo,ruflo-grype.json,hono,4.12.3,GHSA-xf4j-xp2r-rqqx,low,N/A,Hono: Path traversal in toSSG() allows writing files outside the output directory,N/A,0
ruflo,ruflo-grype.json,ajv,6.12.6,GHSA-2g4f-4pwh-qvx6,low,N/A,ajv has ReDoS when using `$data` option,N/A,0
ruflo,ruflo-grype.json,ajv,6.12.6,GHSA-2g4f-4pwh-qvx6,low,N/A,ajv has ReDoS when using `$data` option,N/A,0
ruflo,ruflo-grype.json,ajv,8.17.1,GHSA-2g4f-4pwh-qvx6,low,N/A,ajv has ReDoS when using `$data` option,N/A,0
ruflo,ruflo-grype.json,jws,3.2.2,GHSA-869p-cjfg-cm3x,low,N/A,auth0/node-jws Improperly Verifies HMAC Signature,N/A,0
ruflo,ruflo-grype.json,jws,4.0.0,GHSA-869p-cjfg-cm3x,low,N/A,auth0/node-jws Improperly Verifies HMAC Signature,N/A,0
ruflo,ruflo-grype.json,cryptography,44.0.0,GHSA-r6ph-v2qm-q3c2,low,N/A,cryptography Vulnerable to a Subgroup Attack Due to Missing Subgroup Validation for SECT Curves,N/A,0
ruflo,ruflo-grype.json,handlebars,4.7.8,GHSA-xjpj-3mr7-gcpf,low,N/A,Handlebars.js has JavaScript Injection in CLI Precompiler via Unescaped Names and Options,N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-xpcf-pg52-r92g,low,N/A,Hono has incorrect IP matching in ipRestriction() for IPv4-mapped IPv6 addresses,N/A,0
ruflo,ruflo-grype.json,hono,4.12.3,GHSA-xpcf-pg52-r92g,low,N/A,Hono has incorrect IP matching in ipRestriction() for IPv4-mapped IPv6 addresses,N/A,0
ruflo,ruflo-grype.json,@anthropic-ai/claude-code,2.0.1,GHSA-5cwg-9f6j-9jvx,low,N/A,Claude Code: Insecure System-Wide Configuration Loading Enables Local Privilege Escalation on Windows,N/A,0
ruflo,ruflo-grype.json,python-dotenv,1.0.0,GHSA-mf9w-mj56-hr94,low,N/A,python-dotenv: Symlink following in set_key allows arbitrary file overwrite via cross-device rename fallback,N/A,0
ruflo,ruflo-grype.json,python-dotenv,1.0.1,GHSA-mf9w-mj56-hr94,low,N/A,python-dotenv: Symlink following in set_key allows arbitrary file overwrite via cross-device rename fallback,N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-xh87-mx6m-69f3,low,N/A,Hono is Vulnerable to Authentication Bypass by IP Spoofing in AWS Lambda ALB conninfo,N/A,0
ruflo,ruflo-grype.json,undici,7.16.0,GHSA-4992-7rv2-5pvq,low,N/A,Undici has CRLF Injection in undici via `upgrade` option,N/A,0
ruflo,ruflo-grype.json,undici,7.18.2,GHSA-4992-7rv2-5pvq,low,N/A,Undici has CRLF Injection in undici via `upgrade` option,N/A,0
ruflo,ruflo-grype.json,undici,7.22.0,GHSA-4992-7rv2-5pvq,low,N/A,Undici has CRLF Injection in undici via `upgrade` option,N/A,0
ruflo,ruflo-grype.json,vite,6.3.5,GHSA-jqfw-vq24-v9c3,low,N/A,Vite's `server.fs` settings were not applied to HTML files,N/A,0
ruflo,ruflo-grype.json,@tootallnate/once,2.0.0,GHSA-vpq2-c234-7xj6,low,N/A,@tootallnate/once vulnerable to Incorrect Control Flow Scoping,N/A,0
ruflo,ruflo-grype.json,pytest,7.4.0,GHSA-6w46-j5rx-g56g,low,N/A,pytest has vulnerable tmpdir handling,N/A,0
ruflo,ruflo-grype.json,pytest,8.3.4,GHSA-6w46-j5rx-g56g,low,N/A,pytest has vulnerable tmpdir handling,N/A,0
ruflo,ruflo-grype.json,flask,2.3.2,GHSA-68rp-wp8r-4726,low,N/A,Flask session does not add `Vary: Cookie` header when accessed in some ways,N/A,0
ruflo,ruflo-grype.json,cryptography,44.0.0,GHSA-m959-cc7f-wv43,low,N/A,cryptography has incomplete DNS name constraint enforcement on peer names,N/A,0
ruflo,ruflo-grype.json,mcp-bridge,1.0.0,GHSA-wvr4-3wq4-gpc5,low,N/A,MCP Connect has unauthenticated remote OS command execution via /bridge endpoint,N/A,0
ruflo,ruflo-grype.json,actions/download-artifact,v4,GHSA-cxww-7g56-2vh6,low,N/A,@actions/download-artifact has an Arbitrary File Write via artifact extraction,N/A,0
ruflo,ruflo-grype.json,actions/download-artifact,v4,GHSA-cxww-7g56-2vh6,low,N/A,@actions/download-artifact has an Arbitrary File Write via artifact extraction,N/A,0
ruflo,ruflo-grype.json,actions/download-artifact,v4,GHSA-cxww-7g56-2vh6,low,N/A,@actions/download-artifact has an Arbitrary File Write via artifact extraction,N/A,0
ruflo,ruflo-grype.json,actions/download-artifact,v4,GHSA-cxww-7g56-2vh6,low,N/A,@actions/download-artifact has an Arbitrary File Write via artifact extraction,N/A,0
ruflo,ruflo-grype.json,basic-ftp,5.0.5,GHSA-6v7q-wjvx-w8wg,low,N/A,basic-ftp: Incomplete CRLF Injection Protection Allows Arbitrary FTP Command Execution via Credentials and MKD Commands,N/A,0
ruflo,ruflo-grype.json,litellm,1.54.0,GHSA-69x8-hrgq-fjj8,low,N/A,LiteLLM: Password hash exposure and pass-the-hash authentication bypass,N/A,0
ruflo,ruflo-grype.json,litellm,1.54.0,GHSA-69x8-hrgq-fjj8,low,N/A,LiteLLM: Password hash exposure and pass-the-hash authentication bypass,N/A,0
ruflo,ruflo-grype.json,esbuild,0.21.5,GHSA-67mh-4wv8-2f99,low,N/A,esbuild enables any website to send any requests to the development server and read the response,N/A,0
ruflo,ruflo-grype.json,follow-redirects,1.15.11,GHSA-r4q5-vmmm-2653,low,N/A,follow-redirects leaks Custom Authentication Headers to Cross-Domain Redirect Targets,N/A,0
ruflo,ruflo-grype.json,follow-redirects,1.15.11,GHSA-r4q5-vmmm-2653,low,N/A,follow-redirects leaks Custom Authentication Headers to Cross-Domain Redirect Targets,N/A,0
ruflo,ruflo-grype.json,handlebars,4.7.8,GHSA-7rx3-28cr-v5wh,low,N/A,Handlebars.js has a Prototype Method Access Control Gap via Missing __lookupSetter__ Blocklist Entry,N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-26pp-8wgv-hjvm,low,N/A,Hono missing validation of cookie name on write path in setCookie(),N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-458j-xx4x-4375,low,N/A,hono Improperly Handles JSX Attribute Names Allows HTML Injection in hono/jsx SSR,N/A,0
ruflo,ruflo-grype.json,hono,4.12.0,GHSA-v8w9-8mx6-g223,low,N/A,Hono vulnerable to Prototype Pollution possible through __proto__ key allowed in parseBody({ dot: true }),N/A,0
ruflo,ruflo-grype.json,hono,4.12.3,GHSA-26pp-8wgv-hjvm,low,N/A,Hono missing validation of cookie name on write path in setCookie(),N/A,0
ruflo,ruflo-grype.json,hono,4.12.3,GHSA-458j-xx4x-4375,low,N/A,hono Improperly Handles JSX Attribute Names Allows HTML Injection in hono/jsx SSR,N/A,0
ruflo,ruflo-grype.json,hono,4.12.3,GHSA-v8w9-8mx6-g223,low,N/A,Hono vulnerable to Prototype Pollution possible through __proto__ key allowed in parseBody({ dot: true }),N/A,0
ruflo,ruflo-grype.json,uuid,10.0.0,GHSA-w5hq-g745-h8pq,low,N/A,uuid: Missing buffer bounds check in v3/v5/v6 when buf is provided,N/A,0
ruflo,ruflo-grype.json,uuid,13.0.0,GHSA-w5hq-g745-h8pq,low,N/A,uuid: Missing buffer bounds check in v3/v5/v6 when buf is provided,N/A,0
ruflo,ruflo-grype.json,uuid,9.0.1,GHSA-w5hq-g745-h8pq,low,N/A,uuid: Missing buffer bounds check in v3/v5/v6 when buf is provided,N/A,0
ruflo,ruflo-grype.json,uuid,9.0.1,GHSA-w5hq-g745-h8pq,low,N/A,uuid: Missing buffer bounds check in v3/v5/v6 when buf is provided,N/A,0
ruflo,ruflo-grype.json,uuid,9.0.1,GHSA-w5hq-g745-h8pq,low,N/A,uuid: Missing buffer bounds check in v3/v5/v6 when buf is provided,N/A,0
ruflo,ruflo-grype.json,uuid,9.0.1,GHSA-w5hq-g745-h8pq,low,N/A,uuid: Missing buffer bounds check in v3/v5/v6 when buf is provided,N/A,0
ruflo,ruflo-grype.json,@sveltejs/kit,2.52.2,GHSA-fpg4-jhqr-589c,low,N/A,SvelteKit  has deserialization expansion in unvalidated `form` remote function leading to Denial of Service (experimental only),N/A,0
ruflo,ruflo-grype.json,devalue,5.6.3,GHSA-mwv9-gp5h-frr4,low,N/A,Sveltejs devalue's `devalue.parse` and `devalue.unflatten` emit objects with `__proto__` own properties,N/A,0
ruflo,ruflo-grype.json,handlebars,4.7.8,GHSA-442j-39wm-28r2,low,N/A,Handlebars.js has a Property Access Validation Bypass in container.lookup,N/A,0
skills,skills-grype.json,basic-ftp,5.2.0,GHSA-chqc-8p9q-pq6q,low,N/A,basic-ftp has FTP Command Injection via CRLF,N/A,0
skills,skills-grype.json,protobufjs,7.5.4,GHSA-xq3m-2v4x-88gg,low,N/A,Arbitrary code execution in protobufjs,N/A,0
skills,skills-grype.json,path-to-regexp,8.3.0,GHSA-j3q9-mxjg-w52f,low,N/A,path-to-regexp vulnerable to Denial of Service via sequential optional groups,N/A,0
skills,skills-grype.json,basic-ftp,5.2.0,GHSA-rp42-5vxx-qpwr,low,N/A,basic-ftp vulnerable to denial of service via unbounded memory consumption in Client.list(),N/A,0
skills,skills-grype.json,path-to-regexp,8.3.0,GHSA-27v5-c462-wpq7,low,N/A,path-to-regexp vulnerable to Regular Expression Denial of Service via multiple wildcards,N/A,0
skills,skills-grype.json,langsmith,0.3.87,GHSA-fw9q-39r9-c252,low,N/A,LangSmith Client SDKs has Prototype Pollution in langsmith-sdk via Incomplete `__proto__` Guard in Internal lodash `set()`,N/A,0
skills,skills-grype.json,langsmith,0.3.87,GHSA-rr7j-v2q5-chgv,low,N/A,LangSmith SDK: Streaming token events bypass output redaction,N/A,0
skills,skills-grype.json,hono,4.12.9,GHSA-r5rp-j6wh-rvv4,low,N/A,Hono: Non-breaking space prefix bypass in cookie name handling in getCookie(),N/A,0
skills,skills-grype.json,hono,4.12.9,GHSA-wmmm-f939-6g9c,low,N/A,Hono: Middleware bypass via repeated slashes in serveStatic,N/A,0
skills,skills-grype.json,@hono/node-server,1.19.11,GHSA-92pp-h63x-v22m,low,N/A,@hono/node-server: Middleware bypass via repeated slashes in serveStatic,N/A,0
skills,skills-grype.json,hono,4.12.9,GHSA-xf4j-xp2r-rqqx,low,N/A,Hono: Path traversal in toSSG() allows writing files outside the output directory,N/A,0
skills,skills-grype.json,langsmith,0.3.87,GHSA-v34v-rq6j-cj6p,low,N/A,LangSmith Client SDK Affected by Server-Side Request Forgery via Tracing Header Injection,N/A,0
skills,skills-grype.json,hono,4.12.9,GHSA-xpcf-pg52-r92g,low,N/A,Hono has incorrect IP matching in ipRestriction() for IPv4-mapped IPv6 addresses,N/A,0
skills,skills-grype.json,basic-ftp,5.2.0,GHSA-6v7q-wjvx-w8wg,low,N/A,basic-ftp: Incomplete CRLF Injection Protection Allows Arbitrary FTP Command Execution via Credentials and MKD Commands,N/A,0
skills,skills-grype.json,hono,4.12.9,GHSA-26pp-8wgv-hjvm,low,N/A,Hono missing validation of cookie name on write path in setCookie(),N/A,0
skills,skills-grype.json,hono,4.12.9,GHSA-458j-xx4x-4375,low,N/A,hono Improperly Handles JSX Attribute Names Allows HTML Injection in hono/jsx SSR,N/A,0
skills,skills-grype.json,uuid,10.0.0,GHSA-w5hq-g745-h8pq,low,N/A,uuid: Missing buffer bounds check in v3/v5/v6 when buf is provided,N/A,0
skills,skills-grype.json,uuid,11.1.0,GHSA-w5hq-g745-h8pq,low,N/A,uuid: Missing buffer bounds check in v3/v5/v6 when buf is provided,N/A,0
